filename,label
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00569.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00142.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01420.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00675.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00228.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00500.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01110.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00940.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00894.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01225.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00245.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00359.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00673.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00376.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01277.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00080.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00004.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00534.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00481.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01405.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00457.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00514.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00745.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00755.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01142.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00330.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01248.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00537.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01174.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00287.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01268.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00293.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00086.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01372.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01297.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00404.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01169.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00485.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00186.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01302.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00878.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00601.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00186.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01443.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00279.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00117.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00983.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00877.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01188.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00789.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01162.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00929.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00378.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00650.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00866.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01397.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00956.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00083.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00814.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01415.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00290.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00984.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00147.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00209.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01026.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00805.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00254.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01003.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00724.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00557.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01367.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00662.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00051.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00679.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01131.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00572.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01489.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01305.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01115.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01323.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01424.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00600.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00234.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01355.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00734.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00869.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00710.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00839.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01250.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00938.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00010.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00940.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00197.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00610.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01467.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00392.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00802.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00042.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00189.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01112.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00429.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00596.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00007.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00970.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01428.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01321.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00563.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00504.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01374.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00566.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00357.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00856.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00552.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00968.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00015.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00560.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00159.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01028.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01473.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01043.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01437.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00409.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00989.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00342.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00077.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00401.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01015.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01257.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00651.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00182.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00527.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00258.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01066.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00784.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00880.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00704.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00592.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00300.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00014.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00673.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01451.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01337.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00137.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00727.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00167.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01027.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00942.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00251.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00661.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00030.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00623.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01304.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00231.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00504.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00897.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01437.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00933.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00846.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00146.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00991.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00629.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00100.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00131.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01473.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01144.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01402.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00158.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00586.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00554.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00934.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01157.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00243.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01309.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00555.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00694.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01130.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01052.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00799.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00648.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00787.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00680.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00272.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00255.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01286.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00849.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01111.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00308.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00535.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00931.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01281.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00434.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00162.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00512.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00485.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01129.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00103.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01100.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00265.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00354.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00594.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00188.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01100.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00516.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00781.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00250.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00800.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01454.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00641.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00314.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00523.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00487.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01327.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01041.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01300.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00622.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01342.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01338.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01445.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00381.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00782.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01222.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00802.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00306.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01043.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00962.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00395.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00225.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01072.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00066.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01104.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00226.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00063.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01327.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00475.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00816.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00839.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00914.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00188.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01088.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00982.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00866.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00414.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00965.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01387.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00199.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00733.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01138.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01487.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00883.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00030.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01126.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01282.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00366.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00620.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01409.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00953.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01392.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00071.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01335.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01474.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01273.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01092.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00197.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00371.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01422.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00079.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00044.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00394.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00548.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00845.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00598.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00815.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01199.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00801.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01020.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00885.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00587.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01249.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00313.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00237.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01085.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00467.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00147.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01172.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01264.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00390.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00068.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01113.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01458.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00716.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00664.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00751.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00838.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00848.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00208.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00955.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01486.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00560.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00818.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00416.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00783.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00419.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01265.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01278.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00750.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00058.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00403.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00918.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00348.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00672.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00887.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00896.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00129.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01413.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01247.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00506.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01275.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00937.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01099.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/01087.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00550.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00262.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/01172.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00613.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00181.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00701.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00489.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00699.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00996.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00098.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00049.jpg,Negative
/media/vorph/datas/cracks_defect/datas/raw_dataset/Positive/00075.jpg,Positive
/media/vorph/datas/cracks_defect/datas/raw_dataset/Negative/00192.jpg,Negative
